Modelo utilizado:
VGG16 (sin la capa superior de clasificación, preentrenado en ImageNet)

Parámetros del modelo de KNN:
Algoritmo: ball_tree
n_neighbors: 6

Resultados de la evaluación:
Precision promedio: 0.5056012051492741
Recall promedio: 0.44932895097233627
Distancia promedio: 44.84403442229147
Tiempo de recuperación promedio: 0.14266919541182632 segundos
mAP (Mean Average Precision): 0.033854479058711924

Resultados detallados:
Consulta 1: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 45.24, Retrieval Time: 0.1790 segundos
Consulta 694: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.02, Retrieval Time: 0.3360 segundos
Consulta 695: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.83, Retrieval Time: 0.1502 segundos
Consulta 696: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 54.89, Retrieval Time: 0.1980 segundos
Consulta 697: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 29.41, Retrieval Time: 0.1450 segundos
Consulta 698: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 53.84, Retrieval Time: 0.1390 segundos
Consulta 699: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 48.93, Retrieval Time: 0.1370 segundos
Consulta 700: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 47.16, Retrieval Time: 0.1340 segundos
Consulta 701: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.22, Retrieval Time: 0.1380 segundos
Consulta 702: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 58.18, Retrieval Time: 0.1620 segundos
Consulta 703: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 56.80, Retrieval Time: 0.1490 segundos
Consulta 704: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 38.81, Retrieval Time: 0.1360 segundos
Consulta 705: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 37.60, Retrieval Time: 0.1430 segundos
Consulta 706: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 43.06, Retrieval Time: 0.1350 segundos
Consulta 707: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.01, Retrieval Time: 0.1350 segundos
Consulta 708: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 46.56, Retrieval Time: 0.1370 segundos
Consulta 709: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 52.65, Retrieval Time: 0.1340 segundos
Consulta 710: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.21, Retrieval Time: 0.1360 segundos
Consulta 711: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 48.55, Retrieval Time: 0.1380 segundos
Consulta 712: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 42.76, Retrieval Time: 0.1350 segundos
Consulta 713: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.40, Retrieval Time: 0.1370 segundos
Consulta 714: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.28, Retrieval Time: 0.1350 segundos
Consulta 715: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 58.50, Retrieval Time: 0.1340 segundos
Consulta 716: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 45.88, Retrieval Time: 0.1370 segundos
Consulta 717: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 47.73, Retrieval Time: 0.1410 segundos
Consulta 718: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.96, Retrieval Time: 0.1370 segundos
Consulta 719: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.21, Retrieval Time: 0.1329 segundos
Consulta 720: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 52.05, Retrieval Time: 0.1370 segundos
Consulta 721: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 35.59, Retrieval Time: 0.1350 segundos
Consulta 722: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.62, Retrieval Time: 0.1380 segundos
Consulta 723: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 49.06, Retrieval Time: 0.1360 segundos
Consulta 724: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 38.57, Retrieval Time: 0.1350 segundos
Consulta 725: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 40.11, Retrieval Time: 0.1370 segundos
Consulta 726: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 54.66, Retrieval Time: 0.1360 segundos
Consulta 727: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.24, Retrieval Time: 0.1350 segundos
Consulta 728: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.88, Retrieval Time: 0.1410 segundos
Consulta 729: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 43.87, Retrieval Time: 0.1340 segundos
Consulta 730: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.97, Retrieval Time: 0.1390 segundos
Consulta 731: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.31, Retrieval Time: 0.1350 segundos
Consulta 732: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 49.59, Retrieval Time: 0.1360 segundos
Consulta 733: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 46.47, Retrieval Time: 0.1380 segundos
Consulta 734: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 48.05, Retrieval Time: 0.1340 segundos
Consulta 735: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 33.69, Retrieval Time: 0.1350 segundos
Consulta 736: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 51.04, Retrieval Time: 0.1330 segundos
Consulta 737: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.73, Retrieval Time: 0.1390 segundos
Consulta 738: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 31.64, Retrieval Time: 0.1350 segundos
Consulta 739: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 35.56, Retrieval Time: 0.1360 segundos
Consulta 740: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 52.80, Retrieval Time: 0.1370 segundos
Consulta 741: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.55, Retrieval Time: 0.1360 segundos
Consulta 742: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.57, Retrieval Time: 0.1360 segundos
Consulta 743: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 53.73, Retrieval Time: 0.1360 segundos
Consulta 744: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.16, Retrieval Time: 0.1350 segundos
Consulta 745: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 37.70, Retrieval Time: 0.1330 segundos
Consulta 746: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.84, Retrieval Time: 0.1340 segundos
Consulta 747: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 46.40, Retrieval Time: 0.1330 segundos
Consulta 748: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 36.60, Retrieval Time: 0.1360 segundos
Consulta 749: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.27, Retrieval Time: 0.1430 segundos
Consulta 750: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 33.71, Retrieval Time: 0.1887 segundos
Consulta 751: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 43.44, Retrieval Time: 0.1560 segundos
Consulta 752: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 45.82, Retrieval Time: 0.1380 segundos
Consulta 753: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 33.17, Retrieval Time: 0.1460 segundos
Consulta 754: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 45.24, Retrieval Time: 0.1530 segundos
Consulta 755: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 28.50, Retrieval Time: 0.1580 segundos
Consulta 756: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.80, Retrieval Time: 0.1440 segundos
Consulta 757: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 35.63, Retrieval Time: 0.1390 segundos
Consulta 758: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 48.09, Retrieval Time: 0.1400 segundos
Consulta 759: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.33, Retrieval Time: 0.1370 segundos
Consulta 760: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 43.27, Retrieval Time: 0.1360 segundos
Consulta 761: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 47.22, Retrieval Time: 0.1360 segundos
Consulta 762: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 49.34, Retrieval Time: 0.1340 segundos
Consulta 763: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 49.27, Retrieval Time: 0.1370 segundos
Consulta 764: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 46.03, Retrieval Time: 0.1360 segundos
Consulta 765: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 54.11, Retrieval Time: 0.1370 segundos
Consulta 766: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 61.88, Retrieval Time: 0.1370 segundos
Consulta 767: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 48.07, Retrieval Time: 0.1330 segundos
Consulta 768: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 50.07, Retrieval Time: 0.1330 segundos
Consulta 769: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 45.40, Retrieval Time: 0.1410 segundos
Consulta 770: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.84, Retrieval Time: 0.1370 segundos
Consulta 771: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 51.94, Retrieval Time: 0.1380 segundos
Consulta 772: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.14, Retrieval Time: 0.1390 segundos
Consulta 773: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 47.60, Retrieval Time: 0.1370 segundos
Consulta 774: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 40.55, Retrieval Time: 0.2030 segundos
Consulta 775: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 53.26, Retrieval Time: 0.1360 segundos
Consulta 776: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 43.29, Retrieval Time: 0.1380 segundos
Consulta 777: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 47.84, Retrieval Time: 0.1350 segundos
Consulta 778: Precision@6: 0.50, Recall@6: 0.33, Avg Distance: 45.92, Retrieval Time: 0.1340 segundos
Consulta 779: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 43.12, Retrieval Time: 0.1320 segundos
Consulta 780: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 38.75, Retrieval Time: 0.1370 segundos
Consulta 781: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 47.68, Retrieval Time: 0.1410 segundos
Consulta 782: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.39, Retrieval Time: 0.1400 segundos
Consulta 783: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 49.42, Retrieval Time: 0.1410 segundos
Consulta 784: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.81, Retrieval Time: 0.1375 segundos
Consulta 785: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 51.25, Retrieval Time: 0.1360 segundos
Consulta 786: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 45.39, Retrieval Time: 0.1350 segundos
Consulta 787: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 36.82, Retrieval Time: 0.1379 segundos
Consulta 788: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 44.96, Retrieval Time: 0.1480 segundos
Consulta 789: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 46.15, Retrieval Time: 0.1400 segundos
Consulta 790: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 39.94, Retrieval Time: 0.1400 segundos
Consulta 791: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.09, Retrieval Time: 0.1380 segundos
Consulta 792: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 38.42, Retrieval Time: 0.1385 segundos
Consulta 793: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 45.54, Retrieval Time: 0.1370 segundos
Consulta 794: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.62, Retrieval Time: 0.1390 segundos
Consulta 795: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.14, Retrieval Time: 0.1380 segundos
Consulta 796: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 53.18, Retrieval Time: 0.1720 segundos
Consulta 797: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 43.20, Retrieval Time: 0.1380 segundos
Consulta 798: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 43.90, Retrieval Time: 0.1350 segundos
Consulta 799: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.33, Retrieval Time: 0.1460 segundos
Consulta 800: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.32, Retrieval Time: 0.1340 segundos
Consulta 801: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 48.76, Retrieval Time: 0.1510 segundos
Consulta 802: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 46.03, Retrieval Time: 0.1710 segundos
Consulta 803: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 43.10, Retrieval Time: 0.1550 segundos
Consulta 804: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.66, Retrieval Time: 0.1550 segundos
Consulta 805: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 53.94, Retrieval Time: 0.1420 segundos
Consulta 806: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.19, Retrieval Time: 0.1370 segundos
Consulta 807: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 49.22, Retrieval Time: 0.1380 segundos
Consulta 808: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.13, Retrieval Time: 0.1380 segundos
Consulta 809: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.36, Retrieval Time: 0.1350 segundos
Consulta 810: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.40, Retrieval Time: 0.1360 segundos
Consulta 811: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 49.67, Retrieval Time: 0.1380 segundos
Consulta 812: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.65, Retrieval Time: 0.1360 segundos
Consulta 813: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.36, Retrieval Time: 0.1370 segundos
Consulta 814: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.35, Retrieval Time: 0.1360 segundos
Consulta 815: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 44.66, Retrieval Time: 0.1340 segundos
Consulta 816: Precision@6: 0.33, Recall@6: 0.06, Avg Distance: 56.59, Retrieval Time: 0.1370 segundos
Consulta 817: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 47.70, Retrieval Time: 0.1330 segundos
Consulta 818: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 43.68, Retrieval Time: 0.1339 segundos
Consulta 819: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 47.61, Retrieval Time: 0.1380 segundos
Consulta 820: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.83, Retrieval Time: 0.1360 segundos
Consulta 821: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.54, Retrieval Time: 0.1350 segundos
Consulta 822: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 39.82, Retrieval Time: 0.1370 segundos
Consulta 823: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 44.86, Retrieval Time: 0.1360 segundos
Consulta 824: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 30.50, Retrieval Time: 0.1361 segundos
Consulta 825: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 51.13, Retrieval Time: 0.1350 segundos
Consulta 826: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 51.25, Retrieval Time: 0.1370 segundos
Consulta 827: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.38, Retrieval Time: 0.1360 segundos
Consulta 828: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 31.99, Retrieval Time: 0.1340 segundos
Consulta 829: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 42.48, Retrieval Time: 0.1350 segundos
Consulta 830: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 50.06, Retrieval Time: 0.1360 segundos
Consulta 831: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 34.23, Retrieval Time: 0.1350 segundos
Consulta 832: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 38.66, Retrieval Time: 0.1360 segundos
Consulta 833: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 39.42, Retrieval Time: 0.1350 segundos
Consulta 834: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 54.85, Retrieval Time: 0.1350 segundos
Consulta 835: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 51.45, Retrieval Time: 0.1360 segundos
Consulta 836: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 43.87, Retrieval Time: 0.1330 segundos
Consulta 837: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.87, Retrieval Time: 0.1360 segundos
Consulta 838: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.21, Retrieval Time: 0.1330 segundos
Consulta 839: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.56, Retrieval Time: 0.1390 segundos
Consulta 840: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 36.99, Retrieval Time: 0.1360 segundos
Consulta 841: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.38, Retrieval Time: 0.1340 segundos
Consulta 842: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 51.83, Retrieval Time: 0.1360 segundos
Consulta 843: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.48, Retrieval Time: 0.1350 segundos
Consulta 844: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.04, Retrieval Time: 0.1350 segundos
Consulta 845: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.07, Retrieval Time: 0.1420 segundos
Consulta 846: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 44.56, Retrieval Time: 0.1350 segundos
Consulta 847: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 45.98, Retrieval Time: 0.1350 segundos
Consulta 848: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 53.56, Retrieval Time: 0.1340 segundos
Consulta 849: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.30, Retrieval Time: 0.1360 segundos
Consulta 850: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.48, Retrieval Time: 0.1360 segundos
Consulta 851: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 49.47, Retrieval Time: 0.1350 segundos
Consulta 852: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.11, Retrieval Time: 0.2450 segundos
Consulta 853: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 51.33, Retrieval Time: 0.1420 segundos
Consulta 854: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 42.90, Retrieval Time: 0.1340 segundos
Consulta 855: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 44.79, Retrieval Time: 0.1350 segundos
Consulta 856: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 49.21, Retrieval Time: 0.1340 segundos
Consulta 857: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 30.66, Retrieval Time: 0.1530 segundos
Consulta 858: Precision@6: 0.50, Recall@6: 0.33, Avg Distance: 49.22, Retrieval Time: 0.1590 segundos
Consulta 859: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 43.81, Retrieval Time: 0.1420 segundos
Consulta 860: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 42.86, Retrieval Time: 0.1380 segundos
Consulta 861: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.26, Retrieval Time: 0.1370 segundos
Consulta 862: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 46.15, Retrieval Time: 0.1370 segundos
Consulta 863: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.39, Retrieval Time: 0.1391 segundos
Consulta 864: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.24, Retrieval Time: 0.1370 segundos
Consulta 865: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 43.07, Retrieval Time: 0.1890 segundos
Consulta 866: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.84, Retrieval Time: 0.1340 segundos
Consulta 867: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 49.94, Retrieval Time: 0.1370 segundos
Consulta 868: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.94, Retrieval Time: 0.1360 segundos
Consulta 869: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 47.94, Retrieval Time: 0.1390 segundos
Consulta 870: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 45.08, Retrieval Time: 0.1350 segundos
Consulta 871: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 49.63, Retrieval Time: 0.1410 segundos
Consulta 872: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 40.60, Retrieval Time: 0.1340 segundos
Consulta 873: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.72, Retrieval Time: 0.1350 segundos
Consulta 874: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.34, Retrieval Time: 0.1350 segundos
Consulta 875: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 63.91, Retrieval Time: 0.1360 segundos
Consulta 876: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.89, Retrieval Time: 0.1360 segundos
Consulta 877: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.70, Retrieval Time: 0.1370 segundos
Consulta 878: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 54.64, Retrieval Time: 0.1400 segundos
Consulta 879: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 44.50, Retrieval Time: 0.1390 segundos
Consulta 880: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 48.55, Retrieval Time: 0.1370 segundos
Consulta 881: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 42.85, Retrieval Time: 0.1350 segundos
Consulta 882: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.20, Retrieval Time: 0.1350 segundos
Consulta 883: Precision@6: 0.25, Recall@6: 0.04, Avg Distance: 44.65, Retrieval Time: 0.1330 segundos
Consulta 884: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 37.44, Retrieval Time: 0.1370 segundos
Consulta 885: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 48.50, Retrieval Time: 0.1334 segundos
Consulta 886: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 50.33, Retrieval Time: 0.1340 segundos
Consulta 887: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 71.17, Retrieval Time: 0.1350 segundos
Consulta 888: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 59.68, Retrieval Time: 0.1390 segundos
Consulta 889: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 51.69, Retrieval Time: 0.1360 segundos
Consulta 890: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.67, Retrieval Time: 0.1330 segundos
Consulta 891: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.33, Retrieval Time: 0.1360 segundos
Consulta 892: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 46.31, Retrieval Time: 0.1360 segundos
Consulta 893: Precision@6: 0.33, Recall@6: 0.06, Avg Distance: 44.85, Retrieval Time: 0.1350 segundos
Consulta 894: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 53.21, Retrieval Time: 0.1340 segundos
Consulta 895: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 40.31, Retrieval Time: 0.1350 segundos
Consulta 896: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 50.23, Retrieval Time: 0.1350 segundos
Consulta 897: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 52.43, Retrieval Time: 0.1370 segundos
Consulta 898: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 48.25, Retrieval Time: 0.1370 segundos
Consulta 899: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 46.13, Retrieval Time: 0.1520 segundos
Consulta 900: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.81, Retrieval Time: 0.1460 segundos
Consulta 901: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 48.75, Retrieval Time: 0.1400 segundos
Consulta 902: Precision@6: 0.33, Recall@6: 0.06, Avg Distance: 41.30, Retrieval Time: 0.1400 segundos
Consulta 903: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 48.65, Retrieval Time: 0.1570 segundos
Consulta 904: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 29.58, Retrieval Time: 0.1370 segundos
Consulta 905: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 36.82, Retrieval Time: 0.1360 segundos
Consulta 906: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 49.09, Retrieval Time: 0.1340 segundos
Consulta 907: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 34.45, Retrieval Time: 0.1350 segundos
Consulta 908: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 46.95, Retrieval Time: 0.1440 segundos
Consulta 909: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 52.58, Retrieval Time: 0.1340 segundos
Consulta 910: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 45.50, Retrieval Time: 0.1440 segundos
Consulta 911: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 54.46, Retrieval Time: 0.1390 segundos
Consulta 912: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 41.51, Retrieval Time: 0.1530 segundos
Consulta 913: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 47.00, Retrieval Time: 0.1440 segundos
Consulta 914: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 35.51, Retrieval Time: 0.1370 segundos
Consulta 915: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 43.63, Retrieval Time: 0.1336 segundos
Consulta 916: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 48.54, Retrieval Time: 0.1384 segundos
Consulta 917: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 39.53, Retrieval Time: 0.1340 segundos
Consulta 918: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 49.34, Retrieval Time: 0.1350 segundos
Consulta 919: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.89, Retrieval Time: 0.1350 segundos
Consulta 920: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 57.53, Retrieval Time: 0.1330 segundos
Consulta 921: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 44.37, Retrieval Time: 0.1360 segundos
Consulta 922: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 46.50, Retrieval Time: 0.1370 segundos
Consulta 923: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 46.40, Retrieval Time: 0.1390 segundos
Consulta 924: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 37.93, Retrieval Time: 0.1330 segundos
Consulta 925: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 42.83, Retrieval Time: 0.1340 segundos
